,State,Agency_type,Agency_name,Ethnicity,Disability,Gender,Gender_Identity,Population,quarter_1,quarter_2,quarter_3,quarter_4,vRace,vRel,vSexOr
1700,Virginia,Metropolitan Counties,Spotsylvania,0,0,0,0,0,3,0,1,0,2.0,1.0,1.0
1701,Virginia,Metropolitan Counties,York,0,0,0,0,0,1,0,1,0,2.0,0.0,0.0
1702,Virginia,Nonmetropolitan Counties,Carroll,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1703,Virginia,Nonmetropolitan Counties,Cumberland,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
1704,Virginia,Nonmetropolitan Counties,King George,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0
1705,Virginia,Nonmetropolitan Counties,Louisa,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
1706,Virginia,Nonmetropolitan Counties,Orange,0,0,0,0,0,1,0,0,1,2.0,0.0,0.0
1707,Virginia,Nonmetropolitan Counties,Westmoreland,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
1708,Virginia,State Police Agencies,"""State Police",1,0,0,0,0,0,1,0,0,,,
1709,Washington,Cities,Aberdeen,1,0,0,0,16408,1,1,0,2,3.0,0.0,0.0
1710,Washington,Cities,Auburn,3,0,0,1,74565,1,1,4,4,5.0,1.0,0.0
1711,Washington,Cities,Bellevue,0,0,0,0,127678,1,0,0,0,0.0,1.0,0.0
1712,Washington,Cities,Bellingham,2,0,0,0,82645,2,5,3,0,4.0,0.0,4.0
1713,Washington,Cities,Burien,0,0,0,0,49822,1,0,0,0,0.0,1.0,0.0
1714,Washington,Cities,Cheney,0,0,0,0,11117,1,1,0,1,3.0,0.0,0.0
1715,Washington,Cities,Clarkston,0,0,0,0,7295,0,1,0,0,1.0,0.0,0.0
1716,Washington,Cities,Covington,0,0,0,0,18526,0,1,0,0,0.0,1.0,0.0
1717,Washington,Cities,Des Moines,0,0,0,0,30684,0,1,2,2,4.0,1.0,0.0
1718,Washington,Cities,Everett,2,0,0,0,105129,2,1,1,2,1.0,1.0,2.0
1719,Washington,Cities,Federal Way,0,0,0,0,92741,1,3,3,4,3.0,4.0,4.0
1720,Washington,Cities,Ferndale,0,0,0,0,12173,1,1,0,0,1.0,1.0,0.0
1721,Washington,Cities,Fife,1,0,1,0,9380,0,1,1,0,0.0,0.0,0.0
1722,Washington,Cities,Granite Falls,0,0,0,0,3435,1,0,0,0,1.0,0.0,0.0
1723,Washington,Cities,Hoquiam,0,0,0,0,8472,1,0,0,0,1.0,0.0,0.0
1724,Washington,Cities,Kalama,0,0,0,0,2316,0,0,1,0,1.0,0.0,0.0
1725,Washington,Cities,Kelso,0,0,0,0,11802,1,1,1,1,4.0,0.0,0.0
1726,Washington,Cities,Kenmore,1,0,0,0,21531,1,0,0,0,0.0,0.0,0.0
1727,Washington,Cities,Kent3,0,0,0,0,124359,0,5,2,2,8.0,0.0,1.0
1728,Washington,Cities,Lacey,0,0,0,0,44298,0,0,0,1,0.0,1.0,0.0
1729,Washington,Cities,Lakewood,0,0,0,0,59057,1,0,0,2,3.0,0.0,0.0
1730,Washington,Cities,Maple Valley,0,0,0,0,24644,0,0,1,0,0.0,0.0,1.0
1731,Washington,Cities,Mercer Island,0,0,0,0,23969,0,1,0,0,0.0,1.0,0.0
1732,Washington,Cities,Mill Creek,0,0,1,0,18806,0,0,1,0,0.0,0.0,0.0
1733,Washington,Cities,Milton,0,0,0,0,7076,0,1,0,0,0.0,0.0,1.0
1734,Washington,Cities,Mount Vernon,0,0,0,0,32450,0,0,0,1,0.0,1.0,0.0
1735,Washington,Cities,Napavine,0,0,0,0,1766,0,0,0,1,1.0,0.0,0.0
1736,Washington,Cities,Normandy Park,0,0,0,0,6556,1,0,1,0,2.0,0.0,0.0
1737,Washington,Cities,Oak Harbor,0,0,0,0,22288,0,0,1,0,1.0,0.0,0.0
1738,Washington,Cities,Olympia,1,0,0,0,48046,0,0,1,0,0.0,0.0,0.0
1739,Washington,Cities,Omak,1,1,0,0,4801,2,1,0,0,0.0,0.0,1.0
1740,Washington,Cities,Orting,0,0,0,0,6913,0,0,0,1,1.0,0.0,0.0
1741,Washington,Cities,Pacific,0,0,0,0,6911,1,0,0,0,1.0,0.0,0.0
1742,Washington,Cities,Pasco,0,1,0,0,67099,0,0,1,0,0.0,0.0,0.0
1743,Washington,Cities,Port Townsend,0,0,0,0,9112,1,0,1,1,1.0,1.0,1.0
1744,Washington,Cities,Pullman,0,0,0,0,31895,2,0,0,0,2.0,0.0,0.0
1745,Washington,Cities,Redmond,0,0,0,0,57263,0,1,0,0,1.0,0.0,0.0
1746,Washington,Cities,Renton,1,0,0,0,96657,2,4,2,5,10.0,2.0,0.0
1747,Washington,Cities,Seattle,6,3,2,0,642814,19,23,29,18,50.0,14.0,14.0
1748,Washington,Cities,Sedro Woolley,0,0,0,0,10652,0,0,1,0,1.0,0.0,0.0
1749,Washington,Cities,Shelton,1,0,0,0,9780,0,1,0,0,0.0,0.0,0.0
1750,Washington,Cities,Shoreline,0,0,0,0,54762,0,0,0,2,2.0,0.0,0.0
1751,Washington,Cities,Spokane,0,0,0,0,209524,1,0,0,1,1.0,0.0,1.0
1752,Washington,Cities,Spokane Valley,1,0,0,0,90835,0,1,1,0,1.0,0.0,0.0
1753,Washington,Cities,Sunnyside,1,0,0,0,16099,1,0,0,1,1.0,0.0,0.0
1754,Washington,Cities,Tacoma,0,0,0,0,203226,2,0,3,0,3.0,0.0,2.0
1755,Washington,Cities,Tukwila,0,0,0,0,19765,1,0,0,0,1.0,0.0,0.0
1756,Washington,Cities,Tumwater,0,0,0,0,18343,0,0,0,1,1.0,0.0,0.0
1757,Washington,Cities,Vancouver,0,0,0,0,166535,2,5,0,1,5.0,0.0,3.0
1758,Washington,Cities,Washougal,0,0,0,0,14733,0,0,1,0,0.0,1.0,0.0
1759,Washington,Cities,Wenatchee,1,0,0,0,32677,0,0,1,1,1.0,0.0,0.0
1760,Washington,Cities,Yakima,0,0,0,0,93589,1,0,0,1,1.0,0.0,1.0
1761,Washington,Universities and Colleges,Eastern Washington University,0,0,0,0,12587,1,0,0,0,1.0,0.0,0.0
1762,Washington,Universities and Colleges,University of Washington,0,0,0,0,43485,0,2,0,3,3.0,2.0,0.0
1763,Washington,Universities and Colleges,"""Washington State University",1,0,0,0,1,0,0,0,0,,,
1764,Washington,Universities and Colleges,Western Washington University,0,0,0,0,14833,0,1,0,0,0.0,0.0,1.0
1765,Washington,Metropolitan Counties,Benton,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0
1766,Washington,Metropolitan Counties,Chelan,0,0,0,0,0,0,1,1,0,0.0,2.0,0.0
1767,Washington,Metropolitan Counties,Clark,0,0,0,0,0,1,1,1,1,3.0,0.0,1.0
1768,Washington,Metropolitan Counties,Columbia,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0
1769,Washington,Metropolitan Counties,Cowlitz,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1770,Washington,Metropolitan Counties,King,0,0,0,0,0,0,1,1,1,1.0,1.0,1.0
1771,Washington,Metropolitan Counties,Kitsap,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
1772,Washington,Metropolitan Counties,Pend Oreille,0,0,0,0,0,1,0,2,0,2.0,0.0,1.0
1773,Washington,Metropolitan Counties,Pierce,2,0,0,0,0,0,1,4,1,2.0,1.0,1.0
1774,Washington,Metropolitan Counties,Skagit,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0
1775,Washington,Metropolitan Counties,Skamania,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1776,Washington,Metropolitan Counties,Snohomish,0,0,0,0,0,0,2,0,0,1.0,0.0,1.0
1777,Washington,Metropolitan Counties,Spokane,3,1,0,0,0,0,2,1,3,1.0,0.0,1.0
1778,Washington,Metropolitan Counties,Stevens,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
1779,Washington,Metropolitan Counties,Thurston,0,0,0,0,0,0,1,1,2,3.0,0.0,1.0
1780,Washington,Metropolitan Counties,Yakima,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0
1781,Washington,Nonmetropolitan Counties,Clallam,0,0,0,0,0,0,0,1,1,2.0,0.0,0.0
1782,Washington,Nonmetropolitan Counties,Grant,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1783,Washington,Nonmetropolitan Counties,Jefferson,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0
1784,Washington,Nonmetropolitan Counties,Klickitat,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0
1785,Washington,Nonmetropolitan Counties,Lincoln,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
1786,Washington,Nonmetropolitan Counties,Mason,0,0,0,0,0,0,0,3,0,3.0,0.0,0.0
1787,Washington,Nonmetropolitan Counties,San Juan,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
1788,Washington,Other Agencies,Port of Seattle,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0
1789,West_Virginia,Cities,Barboursville,0,0,0,0,4099,0,1,0,1,2.0,0.0,0.0
1790,West_Virginia,Cities,Beckley,0,0,0,0,17593,0,3,1,0,3.0,0.0,1.0
1791,West_Virginia,Cities,Buckhannon,0,0,0,0,5649,1,0,0,0,1.0,0.0,0.0
1792,West_Virginia,Cities,Charleston,0,0,0,0,50919,1,0,2,4,3.0,3.0,1.0
1793,West_Virginia,Cities,Dunbar,0,0,0,0,7834,0,0,0,1,0.0,0.0,1.0
1794,West_Virginia,Cities,Fairmont,0,0,0,0,18740,0,2,0,0,1.0,1.0,0.0
1795,West_Virginia,Cities,Huntington,1,0,0,0,49172,1,2,5,0,4.0,1.0,2.0
1796,West_Virginia,Cities,Martinsburg,0,0,0,0,17589,1,0,0,0,1.0,0.0,0.0
1797,West_Virginia,Cities,Morgantown,1,0,0,0,31406,0,0,1,0,0.0,0.0,0.0
1798,West_Virginia,Cities,Moundsville,0,0,0,0,9130,0,0,0,1,1.0,0.0,0.0
1799,West_Virginia,Cities,Oak Hill,0,0,0,0,7709,0,6,8,0,14.0,0.0,0.0
1800,West_Virginia,Cities,Wellsburg,0,0,0,0,2760,0,0,1,0,1.0,0.0,0.0
1801,West_Virginia,Metropolitan Counties,Brooke,0,0,0,0,0,1,1,2,0,4.0,0.0,0.0
1802,West_Virginia,Metropolitan Counties,Fayette,0,0,0,0,0,0,0,1,1,1.0,0.0,1.0
1803,West_Virginia,Metropolitan Counties,Hancock,0,0,0,0,0,0,0,1,1,2.0,0.0,0.0
1804,West_Virginia,Nonmetropolitan Counties,Harrison,0,0,0,0,0,0,0,2,2,1.0,1.0,2.0
1805,West_Virginia,Nonmetropolitan Counties,McDowell,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1806,Wisconsin,Cities,Algoma,0,0,0,0,3143,0,0,2,0,1.0,1.0,0.0
1807,Wisconsin,Cities,Appleton,0,0,0,0,73141,0,2,0,0,0.0,0.0,2.0
1808,Wisconsin,Cities,Burlington,0,0,0,0,10502,0,0,0,1,1.0,0.0,0.0
1809,Wisconsin,Cities,Fond du Lac,1,0,0,0,43042,0,1,0,1,1.0,0.0,0.0
1810,Wisconsin,Cities,Green Bay,0,0,0,0,105107,1,0,1,0,1.0,0.0,1.0
1811,Wisconsin,Cities,Janesville,0,0,0,0,63603,0,1,1,0,2.0,0.0,0.0
1812,Wisconsin,Cities,La Crosse,0,0,0,0,51741,0,1,1,0,0.0,0.0,2.0
1813,Wisconsin,Cities,Madison,5,0,0,0,242523,3,5,2,2,3.0,1.0,3.0
1814,Wisconsin,Cities,Merrill,1,0,0,0,9427,0,1,0,0,0.0,0.0,0.0
1815,Wisconsin,Cities,Milwaukee,0,0,0,0,600805,1,3,4,1,5.0,1.0,3.0
1816,Wisconsin,Cities,Oak Creek,1,0,0,0,35046,2,0,0,0,0.0,1.0,0.0
1817,Wisconsin,Cities,River Falls,0,0,0,0,15227,2,0,0,0,2.0,0.0,0.0
1818,Wisconsin,Cities,Sparta,0,0,0,0,9623,0,1,0,0,1.0,0.0,0.0
1819,Wisconsin,Cities,Wausau,0,0,0,0,39176,1,0,0,0,1.0,0.0,0.0
1820,Wisconsin,Universities and Colleges,"""University of Wisconsin",2,0,0,0,0,0,3,0,0,,,
1821,Wisconsin,Metropolitan Counties,Dane,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
1822,Wisconsin,Nonmetropolitan Counties,Burnett,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0
1823,Wisconsin,Nonmetropolitan Counties,Grant,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1824,Wisconsin,Nonmetropolitan Counties,Lincoln,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
1825,Wisconsin,Nonmetropolitan Counties,Manitowoc,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1826,Wisconsin,Nonmetropolitan Counties,Oneida,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1827,Wyoming,Cities,Gillette,1,0,0,0,31884,0,0,1,0,0.0,0.0,0.0
